id,name
121456351,Data Scientist (Риски)
123336046,Ведущий специалист по NLP/LLM - Data Scientist
123205449,Data Scientist (Блок Финансы)
118570341,ML-инженер
118916097,"Старший Data Scientist, Построение запросов"
123149051,Middle Machine Learning Engineer
123808776,Machine Learning Engineer в группу контекстных рекомендаций в VK Видео
124119963,Data Scientist (команда ранжирования)
123088476,Mid‑Level Machine Learning Engineer
122533981,ML Engineer (AI Tools for Code Refactoring — ML RnD) в команду Техплатформы
115496430,"Старший Data Scientist, Эффективность рекламы"
123386348,Data scientist (LLM)
123335514,ML Engineer / Data Scientist (Search & Recommendations)
123301415,Data Scientist (ПВР)
123959493,Senior ML-инженер (NLP/LLM)
123728907,Data Scientist / ML Engineer
123496642,"Middle ML-инженер AI-агентов, команда Жизнь - Развитие продуктов"
119292610,ML-инженер в Центр технологий искусственного интеллекта
123553761,Middle AI Engineer в команду AI Automation [MWS Cloud Platform]
107531171,"Middle +/ Senior Data Scientist (AdTech, предсказательные модели) (офис)"
122562493,Архитектор НСИ / Data Science
122697509,Data Scientist
124095318,Senior Data Scientist (Корпоративные клиенты)
120321719,ML-инженер
123649940,Middle+/Senior Data Scientist (Прогноз спроса)
123441717,Data Scientist/Data Analyst (unit DATA)
123646958,NLP инженер– AI-агент для обзора научной литературы
123457236,"Data Scientist, Группа анализа и валидации экспериментов"
120852100,Data Scientist
123588309,Senior Data Scientist / Дата-сайентист
122637647,Data scientist/ML-инженер
123397410,MLOps специалист
123907380,Data Scientist (Блок Финансы)
122987132,Middle/Senior Recommender System Researcher
122153785,Data science / Руководитель направления моделирования (скоринг)
123113547,"ML-инженер (Middle), страхование"
122944480,Machine Learning Engineer/MLOps
123738984,Python разработчик (MLOps) / Инженер поддержки ML-систем
123191356,Data Scientist (Управление моделирования и исследования данных)
123349126,Senior Data Scientist (Исследования и аналитика)
121844227,Data Science (Финансовый инжиниринг)
122595010,"Data Scientist (Senior), страхование"
123528244,Data Science специалист
122953697,ML-инженер (рекомендательная система)
123414966,Data science
